,Node,Time,Value
497,PranBuri,4386,0.48
498,PranBuri,4387,0.0
499,PranBuri,4388,0.0
500,PranBuri,4389,0.0
501,PranBuri,4390,0.0
502,PranBuri,4391,0.0
503,PranBuri,4392,0.0
504,LopBuri2,4369,0.0
505,LopBuri2,4370,0.0
506,LopBuri2,4371,0.0
507,LopBuri2,4372,0.0
508,LopBuri2,4373,0.0
509,LopBuri2,4374,0.0
510,LopBuri2,4375,5.52
511,LopBuri2,4376,10.8
512,LopBuri2,4377,16.32
513,LopBuri2,4378,27.12
514,LopBuri2,4379,32.4
515,LopBuri2,4380,37.92
516,LopBuri2,4381,32.4
517,LopBuri2,4382,27.12
518,LopBuri2,4383,21.6
519,LopBuri2,4384,16.32
520,LopBuri2,4385,10.8
521,LopBuri2,4386,5.52
522,LopBuri2,4387,0.0
523,LopBuri2,4388,0.0
524,LopBuri2,4389,0.0
525,LopBuri2,4390,0.0
526,LopBuri2,4391,0.0
527,LopBuri2,4392,0.0
528,Pattani,4369,0.0
529,Pattani,4370,0.0
530,Pattani,4371,0.0
531,Pattani,4372,0.0
532,Pattani,4373,0.0
533,Pattani,4374,0.0
534,Pattani,4375,0.72
535,Pattani,4376,1.44
536,Pattani,4377,2.16
537,Pattani,4378,3.6
538,Pattani,4379,4.32
539,Pattani,4380,5.04
540,Pattani,4381,4.32
541,Pattani,4382,3.6
542,Pattani,4383,2.88
543,Pattani,4384,2.16
544,Pattani,4385,1.44
545,Pattani,4386,0.72
546,Pattani,4387,0.0
547,Pattani,4388,0.0
548,Pattani,4389,0.0
549,Pattani,4390,0.0
550,Pattani,4391,0.0
551,Pattani,4392,0.0
552,SakonNakhon,4369,0.0
553,SakonNakhon,4370,0.0
554,SakonNakhon,4371,0.0
555,SakonNakhon,4372,0.0
556,SakonNakhon,4373,0.0
557,SakonNakhon,4374,0.0
558,SakonNakhon,4375,1.2
559,SakonNakhon,4376,2.16
560,SakonNakhon,4377,3.36
561,SakonNakhon,4378,5.52
562,SakonNakhon,4379,6.48
563,SakonNakhon,4380,7.68
564,SakonNakhon,4381,6.48
565,SakonNakhon,4382,5.52
566,SakonNakhon,4383,4.32
567,SakonNakhon,4384,3.36
568,SakonNakhon,4385,2.16
569,SakonNakhon,4386,1.2
570,SakonNakhon,4387,0.0
571,SakonNakhon,4388,0.0
572,SakonNakhon,4389,0.0
573,SakonNakhon,4390,0.0
574,SakonNakhon,4391,0.0
575,SakonNakhon,4392,0.0
576,Salokbat,4369,0.0
577,Salokbat,4370,0.0
578,Salokbat,4371,0.0
579,Salokbat,4372,0.0
580,Salokbat,4373,0.0
581,Salokbat,4374,0.0
582,Salokbat,4375,3.6
583,Salokbat,4376,7.2
584,Salokbat,4377,10.8
585,Salokbat,4378,18.0
586,Salokbat,4379,21.6
587,Salokbat,4380,25.2
588,Salokbat,4381,21.6
589,Salokbat,4382,18.0
590,Salokbat,4383,14.4
591,Salokbat,4384,10.8
592,Salokbat,4385,7.2
593,Salokbat,4386,3.6
594,Salokbat,4387,0.0
595,Salokbat,4388,0.0
596,Salokbat,4389,0.0
597,Salokbat,4390,0.0
598,Salokbat,4391,0.0
599,Salokbat,4392,0.0
600,Ubon2,4369,0.0
601,Ubon2,4370,0.0
602,Ubon2,4371,0.0
603,Ubon2,4372,0.0
604,Ubon2,4373,0.0
605,Ubon2,4374,0.0
606,Ubon2,4375,4.32
607,Ubon2,4376,8.88
608,Ubon2,4377,13.2
609,Ubon2,4378,22.08
610,Ubon2,4379,26.4
611,Ubon2,4380,30.72
612,Ubon2,4381,26.4
613,Ubon2,4382,22.08
614,Ubon2,4383,17.52
615,Ubon2,4384,13.2
616,Ubon2,4385,8.88
617,Ubon2,4386,4.32
618,Ubon2,4387,0.0
619,Ubon2,4388,0.0
620,Ubon2,4389,0.0
621,Ubon2,4390,0.0
622,Ubon2,4391,0.0
623,Ubon2,4392,0.0
624,Thalan2,4369,0.0
625,Thalan2,4370,0.0
626,Thalan2,4371,0.0
627,Thalan2,4372,0.0
628,Thalan2,4373,0.0
629,Thalan2,4374,0.0
630,Thalan2,4375,2.88
631,Thalan2,4376,5.76
632,Thalan2,4377,8.4
633,Thalan2,4378,14.16
634,Thalan2,4379,17.04
635,Thalan2,4380,19.68
636,Thalan2,4381,17.04
637,Thalan2,4382,14.16
638,Thalan2,4383,11.28
639,Thalan2,4384,8.4
640,Thalan2,4385,5.76
641,Thalan2,4386,2.88
642,Thalan2,4387,0.0
643,Thalan2,4388,0.0
644,Thalan2,4389,0.0
645,Thalan2,4390,0.0
646,Thalan2,4391,0.0
647,Thalan2,4392,0.0
648,ThatPhanom,4369,0.0
649,ThatPhanom,4370,0.0
650,ThatPhanom,4371,0.0
651,ThatPhanom,4372,0.0
652,ThatPhanom,4373,0.0
653,ThatPhanom,4374,0.0
654,ThatPhanom,4375,1.2
655,ThatPhanom,4376,2.64
656,ThatPhanom,4377,3.84
657,ThatPhanom,4378,6.24
658,ThatPhanom,4379,7.68
659,ThatPhanom,4380,8.88
660,ThatPhanom,4381,7.68
661,ThatPhanom,4382,6.24
662,ThatPhanom,4383,5.04
663,ThatPhanom,4384,3.84
664,ThatPhanom,4385,2.64
665,ThatPhanom,4386,1.2
666,ThatPhanom,4387,0.0
667,ThatPhanom,4388,0.0
668,ThatPhanom,4389,0.0
669,ThatPhanom,4390,0.0
670,ThatPhanom,4391,0.0
671,ThatPhanom,4392,0.0
672,Pangnga2,4369,0.0
673,Pangnga2,4370,0.0
674,Pangnga2,4371,0.0
675,Pangnga2,4372,0.0
676,Pangnga2,4373,0.0
677,Pangnga2,4374,0.0
678,Pangnga2,4375,0.48
679,Pangnga2,4376,1.2
680,Pangnga2,4377,1.68
